32.016667, 1.316667, -3.265755, 1.634481
32.016667, 1.333333, -3.217069, 1.577880
32.016667, 1.350000, -3.163277, 1.526322
32.016667, 1.366667, -3.104795, 1.479313
32.016667, 1.383333, -3.042040, 1.436416
32.016667, 1.400000, -2.975426, 1.397244
32.016667, 1.416667, -2.905362, 1.361453
32.016667, 1.433333, -2.832252, 1.328738
32.016667, 1.450000, -2.756493, 1.298823
32.016667, 1.466667, -2.678471, 1.271464
32.016667, 1.483333, -2.598561, 1.246440
32.033333, 0.500000, 3.368662, 44.693897
32.033333, 0.516667, 3.159004, 56.199183
32.033333, 0.533333, 2.943658, 72.334100
32.033333, 0.550000, 2.723235, 95.710392
32.033333, 0.566667, 2.498370, 130.736091
32.033333, 0.583333, 2.269717, 184.632604
32.033333, 0.600000, 2.037948, 267.148002
32.033333, 0.616667, 1.803750, 380.424350
32.033333, 0.633333, 1.567818, 481.758125
32.033333, 0.650000, 1.330855, 477.819517
32.033333, 0.666667, 1.093569, 371.313245
32.033333, 0.683333, 0.856665, 256.780154
32.033333, 0.700000, 0.620845, 174.871681
32.033333, 0.716667, 0.386805, 122.084639
32.033333, 0.733333, 0.155229, 88.177680
32.033333, 0.750000, -0.073214, 65.795407
32.033333, 0.766667, -0.297872, 50.511775
32.033333, 0.783333, -0.518113, 39.729261
32.033333, 0.800000, -0.733329, 31.896956
32.033333, 0.816667, -0.942942, 26.061039
32.033333, 0.833333, -1.146399, 21.615867
32.033333, 0.850000, -1.343183, 18.164909
32.033333, 0.866667, -1.532807, 15.441111
32.033333, 0.883333, -1.714824, 13.259974
32.033333, 0.900000, -1.888824, 11.491080
32.033333, 0.916667, -2.054436, 10.040336
32.033333, 0.933333, -2.211329, 8.838594
32.033333, 0.950000, -2.359217, 7.834193
32.033333, 0.966667, -2.497852, 6.987964
32.033333, 0.983333, -2.627034, 6.269805
32.033333, 1.000000, -2.746601, 5.656303
32.033333, 1.016667, -2.856438, 5.129043
32.033333, 1.033333, -2.956470, 4.673401
32.033333, 1.050000, -3.046666, 4.277648
32.033333, 1.066667, -3.127034, 3.932307
32.033333, 1.083333, -3.197623, 3.629654
32.033333, 1.100000, -3.258520, 3.363351
32.033333, 1.116667, -3.309851, 3.128164
32.033333, 1.133333, -3.351775, 2.919743
32.033333, 1.150000, -3.384486, 2.734452
32.033333, 1.166667, -3.408209, 2.569235
32.033333, 1.183333, -3.423197, 2.421511
32.033333, 1.200000, -3.429733, 2.289091
32.033333, 1.216667, -3.428121, 2.170109
32.033333, 1.233333, -3.418689, 2.062966
32.033333, 1.250000, -3.401786, 1.966289
32.033333, 1.266667, -3.377776, 1.878894
32.033333, 1.283333, -3.347039, 1.799756
32.033333, 1.300000, -3.309966, 1.727982
32.033333, 1.316667, -3.266957, 1.662797
32.033333, 1.333333, -3.218423, 1.603519
32.033333, 1.350000, -3.164774, 1.549555
32.033333, 1.366667, -3.106428, 1.500377
32.033333, 1.383333, -3.043799, 1.455523
32.033333, 1.400000, -2.977302, 1.414583
32.033333, 1.416667, -2.907344, 1.377192
32.033333, 1.433333, -2.834332, 1.343026
32.033333, 1.450000, -2.758659, 1.311796
32.033333, 1.466667, -2.680714, 1.283242
32.033333, 1.483333, -2.600871, 1.257132
32.050000, 0.500000, 3.365584, 57.081002
32.050000, 0.516667, 3.156006, 73.810643
32.050000, 0.533333, 2.940794, 98.422417
32.050000, 0.550000, 2.720557, 136.421267
32.050000, 0.566667, 2.495924, 198.531033
32.050000, 0.583333, 2.267547, 306.359792
32.050000, 0.600000, 2.036094, 499.927986
32.050000, 0.616667, 1.802245, 806.785457
32.050000, 0.633333, 1.566694, 1018.985718
32.050000, 0.650000, 1.330138, 812.198542
32.050000, 0.666667, 1.093279, 500.017804
32.050000, 0.683333, 0.856821, 302.691792
32.050000, 0.700000, 0.621460, 193.659250
32.050000, 0.716667, 0.387887, 131.480781
32.050000, 0.733333, 0.156783, 93.816009
32.050000, 0.750000, -0.071187, 69.652828
32.050000, 0.766667, -0.295375, 53.378689
32.050000, 0.783333, -0.515153, 41.968777
32.050000, 0.800000, -0.729916, 33.699948
32.050000, 0.816667, -0.939089, 27.540537
32.050000, 0.833333, -1.142122, 22.845562
32.050000, 0.850000, -1.338500, 19.196413
32.050000, 0.866667, -1.527741, 16.312468
32.050000, 0.883333, -1.709397, 14.000244
32.050000, 0.900000, -1.883061, 12.123020
32.050000, 0.916667, -2.048363, 10.582085
32.050000, 0.933333, -2.204976, 9.304799
32.050000, 0.950000, -2.352611, 8.236800
32.050000, 0.966667, -2.491024, 7.336791
32.050000, 0.983333, -2.620012, 6.572972
32.050000, 1.000000, -2.739417, 5.920561
32.050000, 1.016667, -2.849122, 5.360034
32.050000, 1.033333, -2.949052, 4.875853
32.050000, 1.050000, -3.039175, 4.455544
32.050000, 1.066667, -3.119499, 4.089011
32.050000, 1.083333, -3.190072, 3.768016
32.050000, 1.100000, -3.250982, 3.485796
32.050000, 1.116667, -3.302350, 3.236757
32.050000, 1.133333, -3.344336, 3.016250
32.050000, 1.150000, -3.377132, 2.820388
32.050000, 1.166667, -3.400962, 2.645900
32.050000, 1.183333, -3.416078, 2.490028
32.050000, 1.200000, -3.422759, 2.350428
32.050000, 1.216667, -3.421310, 2.225104
32.050000, 1.233333, -3.412057, 2.112348
32.050000, 1.250000, -3.395346, 2.010692
32.050000, 1.266667, -3.371539, 1.918871
32.050000, 1.283333, -3.341016, 1.835790
32.050000, 1.300000, -3.304165, 1.760497
32.050000, 1.316667, -3.261386, 1.692164
32.050000, 1.333333, -3.213086, 1.630067
32.050000, 1.350000, -3.159676, 1.573571
32.050000, 1.366667, -3.101571, 1.522118
32.050000, 1.383333, -3.039185, 1.475215
32.050000, 1.400000, -2.972929, 1.432427
32.050000, 1.416667, -2.903213, 1.393367
32.050000, 1.433333, -2.830438, 1.357692
32.050000, 1.450000, -2.755001, 1.325095
32.050000, 1.466667, -2.677286, 1.295302
32.050000, 1.483333, -2.597669, 1.268067
32.066667, 0.500000, 3.354879, 74.798916
32.066667, 0.516667, 3.145760, 100.110679
32.066667, 0.533333, 2.931080, 139.614407
32.066667, 0.550000, 2.711442, 205.802660
32.066667, 0.566667, 2.487471, 327.706390
32.066667, 0.583333, 2.259814, 581.971748
32.066667, 0.600000, 2.029131, 1186.003991
32.066667, 0.616667, 1.796099, 2404.590482
32.066667, 0.633333, 1.561403, 2312.800295
32.066667, 0.650000, 1.325737, 1117.331154
32.066667, 0.666667, 1.089796, 551.778794
32.066667, 0.683333, 0.854276, 312.588991
32.066667, 0.700000, 0.619870, 197.013632
32.066667, 0.716667, 0.387261, 133.900738
32.066667, 0.733333, 0.157124, 96.090510
32.066667, 0.750000, -0.069880, 71.807365
32.066667, 0.766667, -0.293109, 55.359676
32.066667, 0.783333, -0.511940, 43.745857
32.066667, 0.800000, -0.725775, 35.268270
32.066667, 0.816667, -0.934041, 28.910575
32.066667, 0.833333, -1.136194, 24.035080
32.066667, 0.850000, -1.331722, 20.225644
32.066667, 0.866667, -1.520147, 17.201522
32.066667, 0.883333, -1.701025, 14.767846
32.066667, 0.900000, -1.873951, 12.785991
32.066667, 0.916667, -2.038559, 11.155212
32.066667, 0.933333, -2.194521, 9.800914
32.066667, 0.950000, -2.341554, 8.666944
32.066667, 0.966667, -2.479412, 7.710412
32.066667, 0.983333, -2.607897, 6.898133
32.066667, 1.000000, -2.726848, 6.204128
32.066667, 1.016667, -2.836149, 5.607848
32.066667, 1.033333, -2.935728, 5.092887
32.066667, 1.050000, -3.025549, 4.646030
32.066667, 1.066667, -3.105623, 4.256554
32.066667, 1.083333, -3.175995, 3.915691
32.066667, 1.100000, -3.236751, 3.616229
32.066667, 1.116667, -3.288013, 3.352196
32.066667, 1.133333, -3.329939, 3.118620
32.066667, 1.150000, -3.362719, 2.911341
32.066667, 1.166667, -3.386575, 2.726860
32.066667, 1.183333, -3.401757, 2.562219
32.066667, 1.200000, -3.408542, 2.414908
32.066667, 1.216667, -3.407232, 2.282789
32.066667, 1.233333, -3.398152, 2.164032
32.066667, 1.250000, -3.381645, 2.057065
32.066667, 1.266667, -3.358070, 1.960534
32.066667, 1.283333, -3.327805, 1.873266
32.066667, 1.300000, -3.291236, 1.794246
32.066667, 1.316667, -3.248760, 1.722588
32.066667, 1.333333, -3.200782, 1.657519
32.066667, 1.350000, -3.147710, 1.598362
32.066667, 1.366667, -3.089957, 1.544522
32.066667, 1.383333, -3.027933, 1.495474
32.066667, 1.400000, -2.962050, 1.450756
32.066667, 1.416667, -2.892714, 1.409957
32.066667, 1.433333, -2.820325, 1.372712
32.066667, 1.450000, -2.745277, 1.338697
32.066667, 1.466667, -2.667953, 1.307621
32.066667, 1.483333, -2.588726, 1.279224
32.083333, 0.500000, 3.336515, 101.235081
32.083333, 0.516667, 3.128242, 141.558159
32.083333, 0.533333, 2.914499, 209.420392
32.083333, 0.550000, 2.695884, 336.291673
32.083333, 0.566667, 2.473014, 614.441483
32.083333, 0.583333, 2.246528, 1408.839028
32.083333, 0.600000, 2.017081, 5009.730803
32.083333, 0.616667, 1.785342, 12123.855801
32.083333, 0.633333, 1.551988, 2850.548403
32.083333, 0.650000, 1.317705, 996.024729
32.083333, 0.666667, 1.083181, 488.177007
32.083333, 0.683333, 0.849104, 285.924870
32.083333, 0.700000, 0.616158, 186.192969
32.083333, 0.716667, 0.385021, 129.964621
32.083333, 0.733333, 0.156358, 95.240732
32.083333, 0.750000, -0.069177, 72.344024
32.083333, 0.766667, -0.290947, 56.484893
32.083333, 0.783333, -0.508339, 45.073998
32.083333, 0.800000, -0.720760, 36.611967
32.083333, 0.816667, -0.927642, 30.181494
32.083333, 0.833333, -1.128448, 25.195519
32.083333, 0.850000, -1.322672, 21.263970
32.083333, 0.866667, -1.509840, 18.119319
32.083333, 0.883333, -1.689513, 15.573061
32.083333, 0.900000, -1.861290, 13.489247
32.083333, 0.916667, -2.024808, 11.767841
32.083333, 0.933333, -2.179745, 10.333928
32.083333, 0.950000, -2.325817, 9.130544
32.083333, 0.966667, -2.462783, 8.113780
32.083333, 0.983333, -2.590445, 7.249388
32.083333, 1.000000, -2.708645, 6.510368
32.083333, 1.016667, -2.817267, 5.875230
32.083333, 1.033333, -2.916238, 5.326723
32.083333, 1.050000, -3.005526, 4.850891
32.083333, 1.066667, -3.085137, 4.436362
32.083333, 1.083333, -3.155118, 4.073812
32.083333, 1.100000, -3.215554, 3.755546
32.083333, 1.116667, -3.266565, 3.475183
32.083333, 1.133333, -3.308307, 3.227399
32.083333, 1.150000, -3.340968, 3.007734
32.083333, 1.166667, -3.364767, 2.812435
32.083333, 1.183333, -3.379953, 2.638324
32.083333, 1.200000, -3.386800, 2.482709
32.083333, 1.216667, -3.385608, 2.343291
32.083333, 1.233333, -3.376696, 2.218105
32.083333, 1.250000, -3.360406, 2.105464
32.083333, 1.266667, -3.337095, 2.003914
32.083333, 1.283333, -3.307136, 1.912200
32.083333, 1.300000, -3.270911, 1.829231
32.083333, 1.316667, -3.228815, 1.754060
32.083333, 1.333333, -3.181249, 1.685859
32.083333, 1.350000, -3.128618, 1.623904
32.083333, 1.366667, -3.071331, 1.567562
32.083333, 1.383333, -3.009797, 1.516272
32.083333, 1.400000, -2.944423, 1.469541
32.083333, 1.416667, -2.875612, 1.426932
32.083333, 1.433333, -2.803761, 1.388058
32.083333, 1.450000, -2.729262, 1.352573
32.083333, 1.466667, -2.652494, 1.320171
32.083333, 1.483333, -2.573829, 1.290575
32.100000, 0.500000, 3.310502, 142.894427
32.100000, 0.516667, 3.103469, 211.754581
32.100000, 0.533333, 2.891077, 339.901212
32.100000, 0.550000, 2.673914, 619.454080
32.100000, 0.566667, 2.452591, 1425.237115
32.100000, 0.583333, 2.227737, 5813.064511
32.100000, 0.600000, 2.000000, 10000000000.000000
32.100000, 0.616667, 1.770038, 5985.100546
32.100000, 0.633333, 1.538520, 1510.101501
32.100000, 0.650000, 1.306123, 674.781909
32.100000, 0.666667, 1.073524, 380.136750
32.100000, 0.683333, 0.841402, 242.712019
32.100000, 0.700000, 0.610432, 167.515748
32.100000, 0.716667, 0.381282, 121.874989
32.100000, 0.733333, 0.154608, 92.089067
32.100000, 0.750000, -0.068944, 71.586085
32.100000, 0.766667, -0.288749, 56.889156
32.100000, 0.783333, -0.504199, 46.015615
32.100000, 0.800000, -0.714710, 37.765634
32.100000, 0.816667, -0.919723, 31.377128
32.100000, 0.833333, -1.118708, 26.346229
32.100000, 0.850000, -1.311165, 22.328360
32.100000, 0.866667, -1.496627, 19.081026
32.100000, 0.883333, -1.674661, 16.429354
32.100000, 0.900000, -1.844871, 14.244564
32.100000, 0.916667, -2.006900, 12.430098
32.100000, 0.933333, -2.160427, 10.912419
32.100000, 0.950000, -2.305175, 9.634769
32.100000, 0.966667, -2.440905, 8.552816
32.100000, 0.983333, -2.567421, 7.631581
32.100000, 1.000000, -2.684566, 6.843208
32.100000, 1.016667, -2.792228, 6.165337
32.100000, 1.033333, -2.890334, 5.579883
32.100000, 1.050000, -2.978850, 5.072127
32.100000, 1.066667, -3.057784, 4.630012
32.100000, 1.083333, -3.127183, 4.243611
32.100000, 1.100000, -3.187129, 3.904704
32.100000, 1.116667, -3.237741, 3.606455
32.100000, 1.133333, -3.279174, 3.343148
32.100000, 1.150000, -3.311612, 3.109990
32.100000, 1.166667, -3.335273, 2.902938
32.100000, 1.183333, -3.350402, 2.718573
32.100000, 1.200000, -3.357270, 2.553992
32.100000, 1.216667, -3.356173, 2.406718
32.100000, 1.233333, -3.347428, 2.274636
32.100000, 1.250000, -3.331372, 2.155928
32.100000, 1.266667, -3.308357, 2.049030
32.100000, 1.283333, -3.278753, 1.952590
32.100000, 1.300000, -3.242938, 1.865437
32.100000, 1.316667, -3.201302, 1.786555
32.100000, 1.333333, -3.154243, 1.715056
32.100000, 1.350000, -3.102161, 1.650165
32.100000, 1.366667, -3.045460, 1.591203
32.100000, 1.383333, -2.984546, 1.537571
32.100000, 1.400000, -2.919821, 1.488744
32.100000, 1.416667, -2.851685, 1.444255
32.100000, 1.433333, -2.780530, 1.403692
32.100000, 1.450000, -2.706745, 1.366689
32.100000, 1.466667, -2.630706, 1.332919
32.100000, 1.483333, -2.552780, 1.302090
32.116667, 0.500000, 3.276896, 213.548478
32.116667, 0.516667, 3.071503, 343.303536
32.116667, 0.533333, 2.860879, 621.457554
32.116667, 0.550000, 2.645604, 1382.173302
32.116667, 0.566667, 2.426279, 4691.189259
32.116667, 0.583333, 2.203525, 24169.539108
32.116667, 0.600000, 1.977977, 5609.926243
32.116667, 0.616667, 1.750283, 1662.648550
32.116667, 0.633333, 1.521102, 771.261946
32.116667, 0.650000, 1.291099, 442.963792
32.116667, 0.666667, 1.060940, 286.816684
32.116667, 0.683333, 0.831292, 200.231320
32.116667, 0.700000, 0.602821, 147.076907
32.116667, 0.716667, 0.376180, 112.012211
32.116667, 0.733333, 0.152019, 87.621126
32.116667, 0.750000, -0.069032, 69.958449
32.116667, 0.766667, -0.286356, 56.764110
32.116667, 0.783333, -0.499355, 46.664146
32.116667, 0.800000, -0.707456, 38.781311
32.116667, 0.816667, -0.910108, 32.531915
32.116667, 0.833333, -1.106791, 27.513720
32.116667, 0.850000, -1.297013, 23.441107
32.116667, 0.866667, -1.480314, 20.106027
32.116667, 0.883333, -1.656270, 17.353627
32.116667, 0.900000, -1.824489, 15.066528
32.116667, 0.916667, -1.984622, 13.154391
32.116667, 0.933333, -2.136353, 11.546789
32.116667, 0.950000, -2.279408, 10.188221
32.116667, 0.966667, -2.413553, 9.034549
32.116667, 0.983333, -2.538595, 8.050393
32.116667, 1.000000, -2.654381, 7.207199
32.116667, 1.016667, -2.760798, 6.481782
32.116667, 1.033333, -2.857776, 5.855213
32.116667, 1.050000, -2.945282, 5.311962
32.116667, 1.066667, -3.023323, 4.839229
32.116667, 1.083333, -3.091946, 4.426416
32.116667, 1.100000, -3.151231, 4.064715
32.116667, 1.116667, -3.201296, 3.746773
32.116667, 1.133333, -3.242293, 3.466435
32.116667, 1.150000, -3.274405, 3.218522
32.116667, 1.166667, -3.297846, 2.998667
32.116667, 1.183333, -3.312857, 2.803171
32.116667, 1.200000, -3.319706, 2.628893
32.116667, 1.216667, -3.318685, 2.473156
32.116667, 1.233333, -3.310106, 2.333670
32.116667, 1.250000, -3.294300, 2.208472
32.116667, 1.266667, -3.271618, 2.095873
32.116667, 1.283333, -3.242421, 1.994413
32.116667, 1.300000, -3.207085, 1.902833
32.116667, 1.316667, -3.165994, 1.820035
32.116667, 1.333333, -3.119539, 1.745068
32.116667, 1.350000, -3.068117, 1.677098
32.116667, 1.366667, -3.012127, 1.615397
32.116667, 1.383333, -2.951968, 1.559325
32.116667, 1.400000, -2.888037, 1.508319
32.116667, 1.416667, -2.820730, 1.461882
32.116667, 1.433333, -2.750435, 1.419574
32.116667, 1.450000, -2.677534, 1.381005
32.116667, 1.466667, -2.602400, 1.345828
32.116667, 1.483333, -2.525396, 1.313733
32.133333, 0.500000, 3.235796, 346.542565
32.133333, 0.516667, 3.032446, 630.443228
32.133333, 0.533333, 2.824012, 1381.134256
32.133333, 0.550000, 2.611066, 4064.137105
32.133333, 0.566667, 2.394196, 9571.069351
32.133333, 0.583333, 2.174011, 3875.908048
32.133333, 0.600000, 1.951136, 1486.803516
32.133333, 0.616667, 1.726206, 756.334898
32.133333, 0.633333, 1.499867, 456.786106
32.133333, 0.650000, 1.272771, 306.275557
32.133333, 0.666667, 1.045572, 219.781046
32.133333, 0.683333, 0.818923, 165.196895
32.133333, 0.700000, 0.593476, 128.315087
32.133333, 0.716667, 0.369874, 102.080319
32.133333, 0.733333, 0.148750, 82.670379
32.133333, 0.750000, -0.069275, 67.867702
32.133333, 0.766667, -0.283598, 56.311352
32.133333, 0.783333, -0.493633, 47.125126
32.133333, 0.800000, -0.698817, 39.720642
32.133333, 0.816667, -0.898613, 33.687663
32.133333, 0.833333, -1.092509, 28.730463
32.133333, 0.850000, -1.280022, 24.629578
32.133333, 0.866667, -1.460704, 21.218112
32.133333, 0.883333, -1.634137, 18.366582
32.133333, 0.900000, -1.799939, 15.972942
32.133333, 0.916667, -1.957766, 13.955787
32.133333, 0.933333, -2.107309, 12.249578
32.133333, 0.950000, -2.248300, 10.801184
32.133333, 0.966667, -2.380510, 9.567297
32.133333, 0.983333, -2.503748, 8.512473
32.133333, 1.000000, -2.617866, 7.607597
32.133333, 1.016667, -2.722753, 6.828681
32.133333, 1.033333, -2.818339, 6.155906
32.133333, 1.050000, -2.904595, 5.572852
32.133333, 1.066667, -2.981525, 5.065882
32.133333, 1.083333, -3.049177, 4.623636
32.133333, 1.100000, -3.107630, 4.236628
32.133333, 1.116667, -3.157000, 3.896912
32.133333, 1.133333, -3.197437, 3.597818
32.133333, 1.150000, -3.229120, 3.333726
32.133333, 1.166667, -3.252259, 3.099891
32.133333, 1.183333, -3.267093, 2.892293
32.133333, 1.200000, -3.273884, 2.707518
32.133333, 1.216667, -3.272920, 2.542657
32.133333, 1.233333, -3.264508, 2.395222
32.133333, 1.250000, -3.248974, 2.263083
32.133333, 1.266667, -3.226663, 2.144411
32.133333, 1.283333, -3.197929, 2.037625
32.133333, 1.300000, -3.163144, 1.941363
32.133333, 1.316667, -3.122684, 1.854441
32.133333, 1.333333, -3.076936, 1.775833
32.133333, 1.350000, -3.026289, 1.704641
32.133333, 1.366667, -2.971136, 1.640084
32.133333, 1.383333, -2.911871, 1.581475
32.133333, 1.400000, -2.848885, 1.528210
32.133333, 1.416667, -2.782567, 1.479759
32.133333, 1.433333, -2.713299, 1.435652
32.133333, 1.450000, -2.641457, 1.395474
32.133333, 1.466667, -2.567410, 1.358854
32.133333, 1.483333, -2.491515, 1.325464
32.150000, 0.500000, 3.187346, 640.315109
32.150000, 0.516667, 2.986444, 1439.203556
32.150000, 0.533333, 2.780626, 4220.863783
32.150000, 0.550000, 2.570449, 7692.986324
32.150000, 0.566667, 2.356492, 3108.674035
32.150000, 0.583333, 2.139351, 1304.868108
32.150000, 0.600000, 1.919635, 701.235873
32.150000, 0.616667, 1.697967, 440.293726
32.150000, 0.633333, 1.474978, 304.756496
32.150000, 0.650000, 1.251305, 224.959386
32.150000, 0.666667, 1.027588, 173.564068
32.150000, 0.683333, 0.804465, 138.151674
32.150000, 0.700000, 0.582573, 112.442521
32.150000, 0.716667, 0.362539, 92.995222
32.150000, 0.733333, 0.144982, 77.803204
32.150000, 0.750000, -0.069491, 65.636960
32.150000, 0.766667, -0.280290, 55.710547
32.150000, 0.783333, -0.486845, 47.501419
32.150000, 0.800000, -0.688605, 40.648213
32.150000, 0.816667, -0.885046, 34.890726
32.150000, 0.833333, -1.075666, 30.033936
32.150000, 0.850000, -1.259997, 25.926186
32.150000, 0.866667, -1.437599, 22.445883
32.150000, 0.883333, -1.608064, 19.493300
32.150000, 0.900000, -1.771020, 16.985418
32.150000, 0.916667, -1.926129, 14.852533
32.150000, 0.933333, -2.073092, 13.035895
32.150000, 0.950000, -2.211646, 11.485943
32.150000, 0.966667, -2.341568, 10.160897
32.150000, 0.983333, -2.462672, 9.025587
32.150000, 1.000000, -2.574812, 8.050459
32.150000, 1.016667, -2.677883, 7.210705
32.150000, 1.033333, -2.771814, 6.485525
32.150000, 1.050000, -2.856578, 5.857487
32.150000, 1.066667, -2.932181, 5.311980
32.150000, 1.083333, -2.998668, 4.836752
32.150000, 1.100000, -3.056118, 4.421519
32.150000, 1.116667, -3.104646, 4.057636
32.150000, 1.133333, -3.144397, 3.737829
32.150000, 1.150000, -3.175549, 3.455958
32.150000, 1.166667, -3.198307, 3.206837
32.150000, 1.183333, -3.212906, 2.986071
32.150000, 1.200000, -3.219603, 2.789928
32.150000, 1.216667, -3.218680, 2.615231
32.150000, 1.233333, -3.210439, 2.459267
32.150000, 1.250000, -3.195200, 2.319714
32.150000, 1.266667, -3.173299, 2.194581
32.150000, 1.283333, -3.145088, 2.082153
32.150000, 1.300000, -3.110928, 1.980950
32.150000, 1.316667, -3.071191, 1.889694
32.150000, 1.333333, -3.026254, 1.807272
32.150000, 1.350000, -2.976501, 1.732718
32.150000, 1.366667, -2.922317, 1.665190
32.150000, 1.383333, -2.864089, 1.603951
32.150000, 1.400000, -2.802201, 1.548352
32.150000, 1.416667, -2.737034, 1.497826
32.150000, 1.433333, -2.668965, 1.451871
32.150000, 1.450000, -2.598363, 1.410043
32.150000, 1.466667, -2.525589, 1.371948
32.150000, 1.483333, -2.450994, 1.337238
32.166667, 0.500000, 3.131735, 1498.508804
32.166667, 0.516667, 2.933687, 5173.106830
32.166667, 0.533333, 2.730908, 9939.281228
32.166667, 0.550000, 2.523945, 3060.861930
32.166667, 0.566667, 2.313360, 1227.121573
32.166667, 0.583333, 2.099735, 659.818040
32.166667, 0.600000, 1.883666, 418.935283
